date,price,spot_vol_1d,miner_balance
4/20/2022,41374.3782,5272269413,1833175.053
4/21/2022,40527.36408,7064314442,1833338.866
4/22/2022,39740.31985,5636006881,1833183.413
4/23/2022,39486.72871,2428294268,1833311.585
4/24/2022,39485.89575,2920597125,1833116.52
4/25/2022,40480.77421,7528805146,1834537.007
4/26/2022,38069.26543,7144761288,1834630.629
4/27/2022,39240.46981,5987483002,1832148.464
4/28/2022,39755.26913,6285723214,1831859.402
4/29/2022,38600.15335,5511977240,1831965.915
4/30/2022,37716.88448,3716920308,1832124.661
5/1/2022,38480.58353,4169196145,1831940.742
5/2/2022,38531.46872,5957078297,1831739.103
5/3/2022,37751.44582,4743184484,1831631.321
5/4/2022,39693.11146,6886496981,1831677.006
5/5/2022,36566.41649,9245904409,1832039.81
5/6/2022,36054.16012,7177979349,1831312.776
5/7/2022,35542.90841,3630621908,1831303.32
5/8/2022,33987.64136,6682818833,1830744.861
5/9/2022,30384.57982,15425941035,1830096.38
5/10/2022,31007.75509,14351721701,1829418.808
5/11/2022,28900.18388,20211448181,1830604.951
5/12/2022,29100.43246,18621390539,1829194.85
5/13/2022,29260.85713,8919001737,1828963.881
5/14/2022,30100.30606,4636644120,1828991.879
5/15/2022,31300.55613,4275228350,1829092.055
5/16/2022,29872.99547,6311061930,1829596.751
5/17/2022,30440.965,5075349396,1831131.313
5/18/2022,28762.38396,5857699620,1830928.079
5/19/2022,30339.66218,6390638488,1831156.046
5/20/2022,29214.74442,6044603286,1831272.577
5/21/2022,29423.89719,2189802568,1831374.257
5/22/2022,30340.59827,3332850745,1831057.503
5/23/2022,29113.4775,5819468795,1832651.239
5/24/2022,29659.86374,4491938148,1833361.265
5/25/2022,29571.57167,4653416218,1833412.259
5/26/2022,29337.48018,7386333166,1833096.62
5/27/2022,28607.08077,6786282492,1833284.139
5/28/2022,29030.56117,2737720441,1833309.799
5/29/2022,29424.72788,2391677355,1833135.415
5/30/2022,31703.03606,7734512250,1833286.271
5/31/2022,31835.10508,5911268793,1833221.427
6/1/2022,29791.51781,8067054862,1833111.918
6/2/2022,30467.90706,5078840899,1833010.096
6/3/2022,29715.66142,4554124333,1833265.803
6/4/2022,29828.9009,2086763720,1832875.513
6/5/2022,29902.22585,2118644840,1832959.798
6/6/2022,31372.19094,6043292020,1833008.208
6/7/2022,31164.90111,8709753728,1833296.159
6/8/2022,30217.64286,5919701753,1833385.714
6/9/2022,30112.46852,4078121163,1833583.901
6/10/2022,29082.15003,6513110415,1833581.694
6/11/2022,28359.07887,5227285540,1833581.711
6/12/2022,26773.58838,7162051182,1833146.996
6/13/2022,22499.37993,18076992596,1837802.484
6/14/2022,22202.80373,11752521562,1838654.199
6/15/2022,22567.6262,12598172766,1839911.073
6/16/2022,20368.60277,6840074275,1837999.84
6/17/2022,20468.64471,5716967042,1840576.584
6/18/2022,19021.81904,9661183440,1840602.389
6/19/2022,20526.50953,7056342428,1840728.545
6/20/2022,20642.67008,6218429746,1841100.099
6/21/2022,20722.60294,6066109921,1840979.893
6/22/2022,19984.71687,5638396009,1835734.532
6/23/2022,21080.30985,5270842029,1835811.053
6/24/2022,21266.22773,5269525212,1835370.176
6/25/2022,21481.26296,3153908609,1835548.044
6/26/2022,21037.04513,3212961440,1835541.75
6/27/2022,20739.18434,3894847229,1835597.355
6/28/2022,20281.26509,3908975772,1835710.163
6/29/2022,20089.31869,4758092190,1835952.869
6/30/2022,19763.69528,5757897416,1838101.26
7/1/2022,19329.32352,6248962481,1837638.569
7/2/2022,19241.9281,2541224257,1837569.627
7/3/2022,19298.57516,2723153253,1837645.673
7/4/2022,20251.36945,3986306561,1837561.368
7/5/2022,20176.55887,5309714591,1837588.641
7/6/2022,20561.93633,4621305498,1837509.487
7/7/2022,21645.87169,5205409362,1838340.192
7/8/2022,21822.08778,14428791865,1838225.353
7/9/2022,21588.65287,7350290701,1839086.283
7/10/2022,20856.26441,7475209980,1839216.312
7/11/2022,19991.53678,5932954804,1839296.269
7/12/2022,19321.70595,6174879010,1839490.536
7/13/2022,20196.93072,9103850074,1839361.293
7/14/2022,20573.82481,7541948836,1839499.301
7/15/2022,20828.2313,6697805615,1839660.038
7/16/2022,21196.97353,5419376658,1839695.899
7/17/2022,20824.42194,5240182338,1839650.448
7/18/2022,22390.39983,11252146364,1840269.245
7/19/2022,23396.61552,13248309621,1840190.696
7/20/2022,23318.16046,12500768633,1840047.666
7/21/2022,23157.53631,9333660942,1840149.654
7/22/2022,22716.56363,8630981369,1840149.75
7/23/2022,22479.52293,5653354170,1840368.759
7/24/2022,22625.68026,5574618917,1840750.065
7/25/2022,21387.8666,8212870256,1841214.495
7/26/2022,21214.41225,7372316251,1844100.513
7/27/2022,22905.32015,9784028413,1845880.615
7/28/2022,23839.51203,11373623005,1843127.04
7/29/2022,23813.79351,10089045224,1843197.014
7/30/2022,23657.61729,7357579719,1843197.423
7/31/2022,23341.20785,6025074629,1843227.125
8/1/2022,23318.67413,6687120890,1843017.502
8/2/2022,22981.64063,7263157545,1843153.707
8/3/2022,22852.6944,7092639738,1843197.899
8/4/2022,22640.39559,7085397972,1843110.74
8/5/2022,23248.45393,7967650910,1843465.083
8/6/2022,22968.07601,3582400249,1843535.541
8/7/2022,23172.96797,3726978287,1843599.562
8/8/2022,23801.34975,7722506809,1843503.872
8/9/2022,23173.13837,6630915481,1843637.251
8/10/2022,23933.80191,9852795127,1843702.84
8/11/2022,23958.28243,11193352870,1843659.402
8/12/2022,24404.61607,7891819446,1843357.931
8/13/2022,24431.26867,6879034743,1842984.653
8/14/2022,24325.84052,6974135968,1842838.839
8/15/2022,24147.30782,11015887124,1842654.713
8/16/2022,23892.48444,7951266559,1842526.678
8/17/2022,23318.94434,9529626550,1842464.34
8/18/2022,23217.33129,6148846765,1842696.76
8/19/2022,20882.65071,12650616938,1842542.634
8/20/2022,21169.07667,7253116763,1842753.869
8/21/2022,21541.53183,6172794378,1843691.848
8/22/2022,21371.39526,8577811069,1843074.342
8/23/2022,21526.1665,7931214787,1843254.968
8/24/2022,21399.62538,7179845978,1844346.034
8/25/2022,21604.06457,6416428172,1842954.8
8/26/2022,20233.20529,11577808432,1843094.166
8/27/2022,20059.36946,6373513501,1842733.101
8/28/2022,19649.71919,5174971290,1843330.981
8/29/2022,20284.90068,8278634798,1842930.702
8/30/2022,19790.32795,10288919030,1842416.006
8/31/2022,20044.00764,10342896113,1842855.547
9/1/2022,20114.4114,8830821952,1842896.245
9/2/2022,19945.95174,8650365456,1838724.781
9/3/2022,19815.04954,4744211719,1838555.82
9/4/2022,19978.80666,4957553658,1838744.63
9/5/2022,19832.61727,7313749151,1838852.931
9/6/2022,18849.67536,12466705459,1838717.106
9/7/2022,19290.0382,10085384886,1839001.487
9/8/2022,19328.26113,9081233876,1838898.778
9/9/2022,21366.2315,15923577146,1838810.559
9/10/2022,21678.07543,10973168112,1838851.667
9/11/2022,21766.32742,10391312746,1839110.989
9/12/2022,22334.58242,15863776726,1839027.169
9/13/2022,20189.69896,17957450452,1838367.95
9/14/2022,20253.94604,12379153872,1838241.687
9/15/2022,19713.19853,11528980493,1838294.443
9/16/2022,19755.1305,10757004409,1839535.81
9/17/2022,20132.06303,7776206112,1839908.253
9/18/2022,19415.18772,10521184242,1839727.523
9/19/2022,19562.55263,14210964114,1839583.004
9/20/2022,18883.71862,11811278810,1839327.003
9/21/2022,18536.02713,14525737321,1839322.385
9/22/2022,19419.03999,14263847536,1839193.24
9/23/2022,19305.21772,13387098506,1839108.072
9/24/2022,18945.01436,7787592833,1839201.972
9/25/2022,18794.86126,6861174477,1839154.06
9/26/2022,19204.72162,15710295402,1839046.356
9/27/2022,19114.07328,20702707726,1838955.528
9/28/2022,19429.81412,18318326492,1838986.544
9/29/2022,19542.47799,13722429102,1838605.942
9/30/2022,19451.41118,14781603673,1838773.95
10/1/2022,19309.76142,5298024551,1838689.963
10/2/2022,19047.29314,6609306955,1838728.022
10/3/2022,19623.38425,10419615563,1838505.746
10/4/2022,20336.30525,12102909149,1838132.133
10/5/2022,20166.13188,11653156375,1838251.805
10/6/2022,19952.07891,12283695963,1838439.182
10/7/2022,19545.95095,9052853145,1838435.037
10/8/2022,19412.58428,3848845833,1838595.105
10/9/2022,19443.8018,4332483091,1838689.64
10/10/2022,19141.06149,8163422684,1838733.501
10/11/2022,19049.86326,9323931438,1838653.721
10/12/2022,19157.54077,7715771046,1836310.377
10/13/2022,19385.41127,14231644839,1836304.694
10/14/2022,19186.28234,13404675768,1836855.866
10/15/2022,19066.57763,4484922514,1836963.285
10/16/2022,19266.88958,4958491162,1837015.976
10/17/2022,19552.72551,8824161823,1836741.547
10/18/2022,19338.52277,10441285129,1836830.577
10/19/2022,19137.39519,7370053523,1834775.098
10/20/2022,19050.92297,8546239374,1834790.415
10/21/2022,19175.57794,9712294569,1835234.031
10/22/2022,19207.51325,3701892728,1835113.857
10/23/2022,19569.50049,5792632998,1835194.959
10/24/2022,19342.9505,9186527650,1835091.676
10/25/2022,20100.3596,12824001108,1835170.654
10/26/2022,20777.23787,15405165459,1835424.207
10/27/2022,20285.27588,12796433695,1835356.756
10/28/2022,20601.85882,10771140283,1835314.411
10/29/2022,20817.57063,9691164169,1835390.332
10/30/2022,20632.63218,7185756226,1835747.679
10/31/2022,20499.21977,10664974236,1835974.163
11/1/2022,20481.88037,9898938210,1836081.14
11/2/2022,20162.89324,13578028951,1835874.241
11/3/2022,20204.76451,11210142953,1836067.522
11/4/2022,21149.02755,16387358541,1836448.146
11/5/2022,21276.10157,9227979995,1836609.515
11/6/2022,20932.95671,8260663588,1836611.001
11/7/2022,20593.72676,13701962367,1836675.721
11/8/2022,18534.26895,28027724253,1836792.012
11/9/2022,15863.34444,24795367410,1832514.365
11/10/2022,17571.8456,21303028252,1828006.407
11/11/2022,17008.5846,13635480816,1827632.237
11/12/2022,16798.10589,5571105427,1827948.313
11/13/2022,16346.55941,6116995984,1827339.971
11/14/2022,16634.91512,12163104646,1827408.147
11/15/2022,16867.77875,9658103181,1827486.422
11/16/2022,16663.07851,8471540955,1827728.173
11/17/2022,16686.21577,7008979023,1827643.327
11/18/2022,16695.35177,6646577809,1827758.77
11/19/2022,16717.7103,3252328350,1827798.959
11/20/2022,16287.91533,5243910611,1827879.479
11/21/2022,15797.53062,10381340982,1827808.868
11/22/2022,16178.8837,8060394035,1828815.396
11/23/2022,16622.30738,8587640555,1827614.728
11/24/2022,16589.33196,6645185476,1827643.193
11/25/2022,16526.63232,6045983340,1828398.98
11/26/2022,16470.6079,5486047967,1829833.511
11/27/2022,16449.99695,4916508068,1827392.896
11/28/2022,16221.61975,8277055510,1827401.92
11/29/2022,16447.88399,7899434082,1829224.337
11/30/2022,17178.31541,10594192914,1829093.958
12/1/2022,16962.9864,8034540007,1819348.296
12/2/2022,17076.29878,6860566325,1819184.534
12/3/2022,16915.7101,6361748857,1819083.179
12/4/2022,17137.59716,5756583734,1819073.08
12/5/2022,16974.70959,8065775359,1819224.632
12/6/2022,17085.27599,7344077837,1819413.78
12/7/2022,16850.77252,7523793356,1819527.535
12/8/2022,17243.5175,7966656778,1819663.743
12/9/2022,17137.65917,7980214501,1819671.665
12/10/2022,17124.01548,4533082577,1819690.067
12/11/2022,17102.8394,5352064357,1819789.186
12/12/2022,17211.81402,7543466091,1819835.764
12/13/2022,17783.96009,10410713883,1821024.401
12/14/2022,17827.32389,9919621590,1821110.545
12/15/2022,17371.06238,8031605677,1824343.228
12/16/2022,16626.23634,8935988674,1824681.999
12/17/2022,16800.22995,4718727886,1824581.096
12/18/2022,16777.87595,3560444976,1824664.028
12/19/2022,16450.95418,6066976129,1824721.178
12/20/2022,16899.81654,8300374021,1824548.426
12/21/2022,16810.93135,5038535605,1824421.22
12/22/2022,16829.60538,5742652984,1824387.56
12/23/2022,16795.7522,5330499589,1824275.553
12/24/2022,16850.4641,3011480684,1823913.881
12/25/2022,16838.62023,3731541585,1824119.091
12/26/2022,16892.58309,3801030044,1824212.912
12/27/2022,16711.68713,5759078228,1824164.48
12/28/2022,16547.56687,6472019851,1824263.133
12/29/2022,16633.7305,5266842326,1824233.012
12/30/2022,16605.92244,5645606128,1824280.358
12/31/2022,16553.33699,3816110732,1824128.841
1/1/2023,16620.81993,3016979368,1824295.73
1/2/2023,16693.93001,4310144222,1824275.21
1/3/2023,16682.71589,5130952422,1827603.244
1/4/2023,16865.15975,7242192749,1827514.144
1/5/2023,16841.8216,5043841605,1827671.697
1/6/2023,16961.05741,6402643318,1828093.18
1/7/2023,16950.88824,2843424384,1828172.607
1/8/2023,17057.22446,3917710262,1828240
1/9/2023,17190.70969,8641107990,1828334.709
1/10/2023,17437.10715,6999396726,1828321.265
1/11/2023,17915.65252,8491719691,1828408.991
1/12/2023,18869.85718,16592702185,1828679.273
1/13/2023,19865.27358,13802989904,1828348.752
1/14/2023,21020.72155,17267140208,1824513.389
1/15/2023,20873.35288,7888057678,1824391.787
1/16/2023,21171.40011,12403933221,1824465.008
1/17/2023,21187.13556,11548001511,1823984.394
1/18/2023,20722.71809,14176144462,1823326.829
1/19/2023,21067.80283,9921430499,1823547.266
1/20/2023,22664.23599,14267080247,1824017.873
1/21/2023,22795.68253,15562994555,1823580.254
1/22/2023,22715.78095,11286146752,1823434.724
1/23/2023,22954.11086,13039613148,1823320.131
1/24/2023,22625.9959,12932820369,1823378.085
1/25/2023,23149.55139,15132217067,1823433.494
1/26/2023,23023.94457,12546919430,1823538.664
1/27/2023,23071.79899,12070149951,1823949.598
1/28/2023,23015.46168,5924646933,1824029.38
1/29/2023,23773.98594,12945027342,1824086.995
1/30/2023,22813.37972,13259695566,1824064.794
1/31/2023,23137.16103,10691926749,1823892.814
2/1/2023,23711.52763,12901256404,1823783.813
2/2/2023,23494.43639,15363961399,1823957.935
2/3/2023,23459.95359,13378626698,1823978.873
2/4/2023,23318.748,6854025741,1823953.392
2/5/2023,22965.07223,8928229288,1824276.521
2/6/2023,22768.97177,11141615328,1824220.945
2/7/2023,23273.98434,13144541577,1823941.854
2/8/2023,22945.94561,11168391648,1824055.849
2/9/2023,21835.07047,16251073387,1824535.254
2/10/2023,21641.69281,13059187615,1824755.416
2/11/2023,21871.61507,7229295375,1824634.506
2/12/2023,21768.02495,8008526088,1824595.19
2/13/2023,21816.49699,11269040465,1824529.575
2/14/2023,22226.8958,13072916334,1824439.229
2/15/2023,24295.78233,15066417526,1824544.632
2/16/2023,23657.2507,19035737780,1824989.088
2/17/2023,24577.91655,19656348941,1825129.758
2/18/2023,24636.18266,8242974828,1825012.969
2/19/2023,24359.16347,11697036200,1825164.252
2/20/2023,24801.8254,13593650004,1824977.245
2/21/2023,24412.77668,15167178163,1825471.336
2/22/2023,24190.5008,14763446275,1825558.609
2/23/2023,23946.33665,15156599621,1826032.21
2/24/2023,23203.8254,13080044590,1825926.579
2/25/2023,23169.27308,6996553756,1825467.309
2/26/2023,23540.45127,7441629697,1825706.215
2/27/2023,23519.86398,10512179408,1825708.989
2/28/2023,23159.3538,9402286714,1825280.946
3/1/2023,23652.74977,11499404438,1823368.289
3/2/2023,23479.32189,9165884248,1823498.591
3/3/2023,22359.21721,12348987907,1823554.781
3/4/2023,22347.34392,4163065613,1823684.316
3/5/2023,22442.47454,5524813536,1823025.92
3/6/2023,22428.67639,7050658820,1822538.688
3/7/2023,22221.31323,10263931549,1822787.635
3/8/2023,21723.27683,10194522179,1825902.037
3/9/2023,20370.74661,14733227241,1826021.799
3/10/2023,20176.78765,19630992141,1825870.142
3/11/2023,20663.89719,14355204725,1824878.337
3/12/2023,22123.74223,14291582042,1824942.842
3/13/2023,24156.6679,25675029028,1824961.006
3/14/2023,24781.78528,27390857191,1824952.72
3/15/2023,24377.29401,22068794468,1824884.847
3/16/2023,25050.14926,16372900839,1824656.566
3/17/2023,27399.95185,26423485633,1824682.635
3/18/2023,26954.3656,16462288352,1824863.047
3/19/2023,28101.01528,16413760215,1824909.634
3/20/2023,27716.68596,21096296682,1824592.25
3/21/2023,28151.32512,17568451890,1824531.803
3/22/2023,27328.39763,12269702730,1824623.5
3/23/2023,28335.16207,8131530687,1824910.522
3/24/2023,27446.94255,5977345368,1824991.642
3/25/2023,27488.80246,3324361365,1824960.09
3/26/2023,28013.82772,3391501810,1824978.705
3/27/2023,27158.4993,5996377187,1825118.378
3/28/2023,27270.26293,5406001902,1825249.881
3/29/2023,28349.63275,6565193979,1825316.235
3/30/2023,28021.21039,7460958521,1825035.503
3/31/2023,28479.22872,5971625639,1825004.92
4/1/2023,28473.56838,2627964727,1825085.79
4/2/2023,28194.10223,2993557160,1825245.647
4/3/2023,27767.63785,6262989206,1825070.82
4/4/2023,28167.6974,4419705027,1825204.511
4/5/2023,28173.73629,5068329628,1825069.54
4/6/2023,28041.19753,3557240909,1825279.054
4/7/2023,27924.68059,2215962524,1825136.052
4/8/2023,27942.76767,1856696766,1825243.004
4/9/2023,28340.41685,2819158506,1825266.596
4/10/2023,29628.54438,5702459367,1825072
4/11/2023,30254.02197,6436986122,1825293.329
4/12/2023,29887.19996,6139738116,1825462.077
4/13/2023,30391.6739,5222047013,1825612.815
4/14/2023,30476.95174,7105792903,1825249.248
4/15/2023,30311.34545,2803768964,1824931.656
4/16/2023,30307.75652,3158601461,1824871.87
4/17/2023,29459.37965,5402895521,1825043.956
4/18/2023,30374.50559,5935090570,1825221.868
4/19/2023,28787.57628,7860221286,1825216.393
4/20/2023,28262.49409,6342882431,1825415.081
4/21/2023,27284.58169,6232900743,1825505.197
4/22/2023,27809.96301,3079845771,1825346.248
4/23/2023,27598.75971,2958431318,1825453.083
4/24/2023,27524.76702,5028212561,1825390.573
4/25/2023,28336.03797,4995165623,1825453.763
4/26/2023,28377.97808,11090170876,1825068.264
4/27/2023,29474.46553,8716751359,1825013.274
4/28/2023,29357.33431,4925928941,1825163.445
4/29/2023,29231.58658,2133598823,1825279.137
4/30/2023,29325.83994,3657114493,1825296.111
5/1/2023,28095.04192,5094796693,1825558.595
5/2/2023,28648.36886,4419130774,1825625.206
5/3/2023,29007.54589,5640392522,1825651.671
5/4/2023,28844.32302,4312812394,1825446.882
5/5/2023,29524.60926,5418662841,1825442.463
5/6/2023,28917.36079,4130378744,1825685.334
5/7/2023,28441.36804,2722531459,1825867.96
5/8/2023,27716.36726,5266283617,1825999.853
5/9/2023,27652.94663,3512688546,1825417.797
5/10/2023,27611.85813,5904392793,1826157.546
5/11/2023,27002.493,4391402450,1825993.166
5/12/2023,26817.23548,5489833700,1826000.784
5/13/2023,26803.49366,2032394176,1825920.681
5/14/2023,26916.44228,2031385701,1826220.884
5/15/2023,27197.15359,3972171189,
